customer_id,first_name,last_name,date_of_birth,gender,annual_income,occupation,city,state,customer_since,customer_status
23631,Abhimanyu,Upadhyay,1973-03-09,Female,171918.82,Government Employee,Pune,Maharashtra,2019-03-23,Active
23632,Lajita,Ganguly,1995-08-19,Female,120000.0,Government Employee,Jaipur,Rajasthan,2015-03-13,Active
23633,Lekha,Garde,1966-09-27,Female,120000.0,Software Engineer,Mumbai,Maharashtra,2021-05-27,Active
23634,Fitan,Rout,1999-04-30,Female,120000.0,Doctor,Delhi,Delhi,2013-05-25,Inactive
23635,Zaid,Nori,2004-12-31,Male,129700.19,Consultant,Bengaluru,Karnataka,2011-08-21,Active
23636,Luke,Mukherjee,1986-11-23,Male,120000.0,Self Employed,Mangaluru,Karnataka,2022-11-16,Active
23637,Hemal,Nadkarni,2003-10-31,Male,225849.43,Doctor,Jaipur,Rajasthan,2024-06-17,Active
23638,Patrick,Nayar,1977-03-16,Female,120000.0,Consultant,Mumbai,Maharashtra,2020-05-07,Active
23639,Sanaya,Behl,1986-05-10,Other,189338.53,Government Employee,Jaipur,Rajasthan,2020-09-19,Inactive
23640,Banjeet,Ramanathan,1997-12-19,Male,120000.0,Bank Employee,Jaipur,Rajasthan,2015-02-12,Active
23641,Inaya,Srinivasan,2003-12-28,Male,120000.0,Consultant,Mangaluru,Karnataka,2014-01-08,Closed
23642,Yahvi,Din,1953-07-20,Female,120000.0,Software Engineer,Hyderabad,Telangana,2025-02-13,Active
23643,Hemani,Mody,1956-12-18,Male,136041.26,Consultant,Chennai,Tamil Nadu,2015-09-04,Active
23644,Upadhriti,Gera,1987-10-21,Male,120000.0,Student,Hyderabad,Telangana,2014-08-18,Active
23645,Gopal,Goel,1980-06-11,Female,120000.0,Business Owner,Bengaluru,Karnataka,2013-01-09,Inactive
23646,Mugdha,Mander,1966-05-21,Female,120000.0,Sales Professional,Mumbai,Maharashtra,2013-06-26,Inactive
23647,Neelima,Natt,2005-07-15,Female,120000.0,Accountant,Bengaluru,Karnataka,2022-07-17,Active
23648,Daniel,Bhasin,2003-12-06,Male,120000.0,Retired,Hyderabad,Telangana,2018-08-03,Active
23649,Alka,Borde,2002-05-10,Female,120000.0,Accountant,Jaipur,Rajasthan,2023-04-01,Active
23650,Faraj,Sane,1952-12-04,Male,120000.0,Government Employee,Hyderabad,Telangana,2014-05-27,Active
23651,Chatura,Bhatnagar,1962-02-03,Female,120000.0,Teacher,Chennai,Tamil Nadu,2014-01-24,Active
23652,Hitesh,Devan,1974-10-11,Female,120000.0,Accountant,Jaipur,Rajasthan,2020-10-11,Active
23653,Darika,Swaminathan,2002-10-26,Female,120000.0,Self Employed,Kolkata,West Bengal,2014-03-15,Active
23654,Warjas,Viswanathan,1981-12-18,Male,120000.0,Student,Pune,Maharashtra,2025-06-02,Active
23655,Deepa,Varma,1970-01-03,Female,120000.0,Bank Employee,Mangaluru,Karnataka,2020-03-20,Active
23656,Utkarsh,Rege,1989-06-01,Male,120000.0,Teacher,Mysuru,Karnataka,2020-03-18,Active
23657,Alexander,Dave,1961-12-18,Female,120000.0,Government Employee,Kolkata,West Bengal,2017-04-26,Active
23658,Chakradhar,Cheema,1965-05-11,Male,190851.89,Bank Employee,Chennai,Tamil Nadu,2017-12-16,Active
23659,Unni,Chand,1965-04-02,Male,120000.0,Accountant,Hyderabad,Telangana,2019-08-07,Active
23660,Amara,Golla,2005-07-12,Female,120000.0,Doctor,Bengaluru,Karnataka,2013-05-28,Active
23661,Daksha,Brar,1972-02-27,Male,120000.0,Government Employee,Mysuru,Karnataka,2024-05-13,Active
23662,Upma,Bajaj,1989-03-26,Female,120000.0,Business Owner,Bengaluru,Karnataka,2021-11-20,Active
23663,Kavya,Deo,1958-12-09,Female,120000.0,Government Employee,Pune,Maharashtra,2012-08-21,Active
23664,Amaira,Raval,2004-12-12,Female,120000.0,Government Employee,Mangaluru,Karnataka,2011-09-07,Active
23665,Hemal,Yadav,1990-12-23,Female,120000.0,Software Engineer,Hyderabad,Telangana,2021-03-26,Closed
23666,Nihal,Ravel,1958-09-24,Male,126718.43,Bank Employee,Bengaluru,Karnataka,2013-06-25,Active
23667,Arjun,Misra,1970-05-16,Male,120000.0,Business Owner,Hyderabad,Telangana,2024-01-02,Active
23668,Vedika,Sachar,1996-02-16,Other,175304.15,Business Owner,Delhi,Delhi,2023-07-09,Inactive
23669,Ikbal,Mangal,1989-07-19,Male,147395.76,Self Employed,Mumbai,Maharashtra,2024-11-14,Active
23670,Amaira,Iyengar,1970-09-06,Male,120000.0,Self Employed,Mangaluru,Karnataka,2011-10-29,Active
23671,Idika,Bhatia,1955-12-27,Female,159742.07,Teacher,Mangaluru,Karnataka,2015-07-14,Active
23672,Ojasvi,Tella,1957-06-21,Female,120000.0,Consultant,Mumbai,Maharashtra,2021-11-11,Active
23673,Damini,Prabhakar,1981-07-12,Male,120000.0,Business Owner,Mumbai,Maharashtra,2025-04-11,Active
23674,Divya,Kurian,1998-06-12,Male,120000.0,Self Employed,Hyderabad,Telangana,2023-06-08,Active
23675,Janani,Ganguly,1965-07-30,Male,120000.0,Consultant,Mumbai,Maharashtra,2016-12-23,Active
23676,Kamala,Vala,1991-07-26,Male,120000.0,Accountant,Kolkata,West Bengal,2019-07-19,Active
23677,Jeremiah,Mutti,1975-06-11,Female,120000.0,Sales Professional,Kolkata,West Bengal,2011-08-28,Active
23678,Inaya,Patla,1960-08-09,Female,120000.0,Teacher,Delhi,Delhi,2016-05-15,Active
23679,Ekapad,Chaudhary,1950-10-27,Female,177853.74,Bank Employee,Pune,Maharashtra,2020-06-10,Active
23680,Vidhi,Chahal,1972-09-04,Female,120000.0,Retired,Mumbai,Maharashtra,2016-10-19,Active
23681,Advaith,Gara,1962-05-06,Male,120000.0,Student,Hyderabad,Telangana,2022-02-08,Active
23682,Robert,Mann,1978-06-14,Female,126526.64,Business Owner,Bengaluru,Karnataka,2018-05-20,Active
23683,Oliver,Seshadri,1961-06-18,Female,120000.0,Teacher,Mangaluru,Karnataka,2017-11-03,Inactive
23684,Chaitaly,Kapur,1974-08-15,Female,380775.0,Business Owner,Jaipur,Rajasthan,2016-04-09,Inactive
23685,Kamala,Nadig,1981-07-08,Male,148659.95,Self Employed,Kolkata,West Bengal,2014-10-13,Closed
23686,Raagini,Johal,1971-01-25,Female,120000.0,Retired,Chennai,Tamil Nadu,2020-06-09,Active
23687,Kavya,Nayak,1995-07-23,Male,120000.0,Software Engineer,Mangaluru,Karnataka,2011-09-27,Active
23688,Chanakya,Dubey,1967-08-04,Male,120000.0,Business Owner,Delhi,Delhi,2023-03-29,Active
23689,Azaan,Shenoy,1961-05-23,Male,120000.0,Student,Kolkata,West Bengal,2021-09-22,Active
23690,Kritika,Shan,2003-05-13,Male,120000.0,Accountant,Bengaluru,Karnataka,2020-10-06,Inactive
23691,Nakul,Ranganathan,1976-05-16,Male,120000.0,Accountant,Hyderabad,Telangana,2012-12-13,Active
23692,Yashica,Devan,1985-06-11,Male,120000.0,Accountant,Pune,Maharashtra,2017-03-05,Active
23693,Aryan,Luthra,1953-06-03,Female,120000.0,Student,Pune,Maharashtra,2018-09-23,Active
23694,Joshua,Bera,1989-05-05,Male,120000.0,Retired,Mumbai,Maharashtra,2022-06-21,Active
23695,Damini,Kanda,2004-12-04,Female,120000.0,Teacher,Hyderabad,Telangana,2016-05-29,Active
23696,Ishwar,Anne,1960-12-01,Male,120000.0,Student,Kolkata,West Bengal,2015-07-30,Active
23697,Anay,Cherian,2003-11-28,Male,120000.0,Bank Employee,Pune,Maharashtra,2022-11-18,Active
23698,Rohan,Behl,2001-02-06,Female,120000.0,Software Engineer,Mangaluru,Karnataka,2013-06-23,Active
23699,Ekaraj,Konda,1960-01-16,Male,120000.0,Doctor,Mysuru,Karnataka,2018-03-21,Active
23700,Wyatt,Koshy,1991-04-12,Male,120000.0,Student,Mysuru,Karnataka,2020-10-05,Active
23701,Nimrat,Varma,1970-12-01,Male,120000.0,Government Employee,Delhi,Delhi,2021-09-03,Active
23702,Nikita,Sandhu,1978-12-16,Male,120000.0,Government Employee,Mumbai,Maharashtra,2020-08-17,Inactive
23703,Nidhi,Subramanian,1964-04-10,Female,120000.0,Teacher,Delhi,Delhi,2016-04-17,Active
23704,Yauvani,Dash,1974-10-18,Female,120000.0,Software Engineer,Kolkata,West Bengal,2023-04-02,Active
23705,Wriddhish,Chadha,1963-01-18,Female,120000.0,Business Owner,Pune,Maharashtra,2014-06-19,Active
23706,Finn,Atwal,1967-11-23,Male,120000.0,Business Owner,Mangaluru,Karnataka,2014-11-17,Active
23707,Nandini,Bali,1972-02-26,Male,120000.0,Business Owner,Pune,Maharashtra,2018-09-27,Active
23708,Christopher,Loyal,2002-03-30,Female,120000.0,Self Employed,Delhi,Delhi,2015-08-24,Active
23709,Nitara,Mitter,1998-02-28,Male,130684.6,Sales Professional,Mangaluru,Karnataka,2024-01-28,Active
23710,Aachal,Kurian,1999-11-24,Male,120000.0,Doctor,Jaipur,Rajasthan,2024-05-20,Active
23711,Lajita,Lad,1971-03-10,Male,120000.0,Retired,Mumbai,Maharashtra,2013-12-11,Active
23712,Dominic,Borra,1951-07-22,Female,120000.0,Government Employee,Delhi,Delhi,2018-08-01,Active
23713,Saanvi,Atwal,1992-06-24,Male,120000.0,Consultant,Mumbai,Maharashtra,2021-12-27,Active
23714,Chaitanya,Parsa,1964-10-22,Female,120000.0,Software Engineer,Jaipur,Rajasthan,2022-05-17,Active
23715,Baljiwan,Karnik,1962-03-31,Female,120000.0,Student,Mumbai,Maharashtra,2018-07-29,Active
23716,Gaurav,Nigam,1956-12-28,Female,120000.0,Government Employee,Delhi,Delhi,2022-05-12,Active
23717,Triya,Chauhan,1952-11-06,Female,120000.0,Teacher,Delhi,Delhi,2015-12-24,Active
23718,Anmol,Mody,1969-06-15,Female,146284.73,Accountant,Mysuru,Karnataka,2018-11-19,Active
23719,Advika,Rattan,1966-03-06,Male,120000.0,Bank Employee,Chennai,Tamil Nadu,2020-08-22,Active
23720,Max,Dhaliwal,1985-10-22,Female,120000.0,Retired,Delhi,Delhi,2016-11-07,Closed
23721,Balvan,Bhatti,1971-07-21,Male,120000.0,Teacher,Bengaluru,Karnataka,2023-12-28,Active
23722,Aahana,Sundaram,1989-06-26,Female,120000.0,Teacher,Bengaluru,Karnataka,2012-05-19,Active
23723,Hamsini,Tak,1994-04-17,Male,120000.0,Consultant,Mysuru,Karnataka,2015-05-02,Active
23724,Eshana,Toor,1954-10-24,Female,120000.0,Retired,Bengaluru,Karnataka,2017-04-04,Inactive
23725,Amruta,Choudhary,1979-12-12,Male,120000.0,Doctor,Mysuru,Karnataka,2015-09-28,Active
23726,Henry,Vaidya,1991-08-01,Other,120000.0,Business Owner,Jaipur,Rajasthan,2023-10-13,Inactive
23727,Nathaniel,Sawhney,1974-11-29,Male,120000.0,Retired,Hyderabad,Telangana,2012-04-02,Active
23728,Aarav,Sachdev,1995-06-01,Male,152524.5,Bank Employee,Chennai,Tamil Nadu,2023-01-28,Active
23729,Nathan,Chauhan,1973-05-22,Male,120000.0,Accountant,Chennai,Tamil Nadu,2014-10-30,Active
23730,Aryan,Aurora,1972-10-10,Male,120000.0,Government Employee,Mysuru,Karnataka,2012-01-02,Active
23731,Omaja,Sule,1999-02-16,Female,120000.0,Student,Jaipur,Rajasthan,2023-08-23,Active
23732,Bhavika,Thakur,1993-04-20,Female,120000.0,Bank Employee,Mangaluru,Karnataka,2024-08-05,Active
23733,Jatin,Sehgal,1992-05-21,Male,120000.0,Retired,Hyderabad,Telangana,2024-06-09,Active
23734,Christopher,Jaggi,1996-08-21,Female,120000.0,Government Employee,Bengaluru,Karnataka,2022-05-06,Active
23735,Vivaan,Bali,1966-12-26,Female,120000.0,Student,Chennai,Tamil Nadu,2021-09-05,Active
23736,Wahab,Subramanian,1974-12-10,Female,120000.0,Sales Professional,Jaipur,Rajasthan,2024-10-31,Active
23737,Yasti,Cheema,2003-05-27,Male,120000.0,Accountant,Mumbai,Maharashtra,2015-04-05,Inactive
23738,Aarav,Chaudhry,1959-11-09,Male,120000.0,Sales Professional,Hyderabad,Telangana,2013-02-16,Inactive
23739,Tripti,Bajaj,1992-03-01,Other,120000.0,Bank Employee,Mysuru,Karnataka,2021-07-25,Active
23740,Bhavani,Mander,1990-09-01,Male,120000.0,Sales Professional,Delhi,Delhi,2017-02-05,Active
23741,Turvi,Boase,1987-04-15,Male,120000.0,Teacher,Pune,Maharashtra,2012-09-18,Active
23742,Samuel,Kumar,1958-05-14,Male,120000.0,Student,Mangaluru,Karnataka,2012-08-23,Active
23743,Qarin,Bala,1980-04-05,Female,120000.0,Consultant,Mangaluru,Karnataka,2013-08-06,Active
23744,Lipika,Chaudhari,1998-11-29,Female,120000.0,Business Owner,Mumbai,Maharashtra,2020-11-05,Active
23745,Gaurangi,Kala,1978-11-23,Other,120000.0,Consultant,Kolkata,West Bengal,2012-11-27,Active
23746,Dakshesh,Sachdeva,1984-08-01,Female,120000.0,Business Owner,Delhi,Delhi,2012-01-31,Active
23747,Upadhriti,Randhawa,1990-09-02,Male,120000.0,Bank Employee,Mumbai,Maharashtra,2018-01-10,Active
23748,Vasana,Ahuja,1963-03-15,Male,120000.0,Teacher,Jaipur,Rajasthan,2017-02-13,Active
23749,Jason,Dayal,1982-12-01,Female,120000.0,Accountant,Delhi,Delhi,2025-04-25,Active
23750,Henry,Singhal,1983-05-13,Male,120000.0,Sales Professional,Jaipur,Rajasthan,2015-09-24,Active
23751,Nakul,Rao,1987-04-12,Male,120000.0,Self Employed,Mangaluru,Karnataka,2022-09-25,Active
23752,Eta,Talwar,1986-12-19,Male,120000.0,Government Employee,Kolkata,West Bengal,2024-08-17,Active
23753,Ekavir,Bhasin,2004-01-30,Male,142498.56,Retired,Bengaluru,Karnataka,2017-06-17,Active
23754,Kabir,Thakkar,1990-12-23,Female,120000.0,Student,Mysuru,Karnataka,2016-07-17,Active
23755,Dev,Rout,1995-08-13,Female,120000.0,Software Engineer,Chennai,Tamil Nadu,2023-05-05,Closed
23756,Panini,Kaur,1955-08-13,Female,120000.0,Business Owner,Chennai,Tamil Nadu,2020-02-12,Active
23757,Ishani,Prabhu,1959-03-24,Male,120000.0,Self Employed,Delhi,Delhi,2022-11-15,Active
23758,Edhitha,Sagar,1981-10-12,Male,120000.0,Consultant,Mangaluru,Karnataka,2018-01-17,Active
23759,Vedhika,Zacharia,1980-06-11,Male,120000.0,Bank Employee,Bengaluru,Karnataka,2021-12-26,Active
23760,Aarnav,Nagy,2001-01-09,Female,120000.0,Sales Professional,Delhi,Delhi,2016-09-19,Active
23761,Jason,Buch,1979-06-01,Female,152124.51,Doctor,Pune,Maharashtra,2022-12-06,Active
23762,Lajita,Chander,1956-06-25,Female,120000.0,Business Owner,Kolkata,West Bengal,2017-09-09,Active
23763,Sarthak,Mani,1952-01-07,Other,120000.0,Consultant,Mangaluru,Karnataka,2022-06-17,Active
23764,Edhitha,Dhillon,2002-10-28,Female,120000.0,Business Owner,Chennai,Tamil Nadu,2016-10-09,Active
23765,Liam,Samra,1991-07-21,Female,120000.0,Retired,Bengaluru,Karnataka,2024-09-04,Active
23766,Nisha,Sankar,1989-05-27,Male,120000.0,Software Engineer,Mumbai,Maharashtra,2019-03-11,Active
23767,Nisha,Varty,1979-09-04,Female,120000.0,Doctor,Mumbai,Maharashtra,2022-01-27,Active
23768,Advaith,Behl,1982-05-29,Male,120000.0,Accountant,Mangaluru,Karnataka,2021-02-02,Active
23769,Owen,Thakur,2005-06-08,Male,120000.0,Student,Mysuru,Karnataka,2013-08-18,Active
23770,Mugdha,Arora,1968-05-25,Male,120000.0,Doctor,Mysuru,Karnataka,2013-07-19,Active
23771,Yagnesh,Tandon,1990-10-08,Female,120000.0,Consultant,Jaipur,Rajasthan,2023-08-31,Active
23772,Panini,Madan,1996-03-23,Male,135160.72,Doctor,Mangaluru,Karnataka,2012-04-23,Active
23773,Bina,Srivastava,1953-07-03,Female,120000.0,Bank Employee,Delhi,Delhi,2015-03-10,Active
23774,Wahab,Mody,1957-01-23,Male,120000.0,Government Employee,Hyderabad,Telangana,2011-08-26,Inactive
23775,William,Boase,1957-06-19,Female,120000.0,Business Owner,Hyderabad,Telangana,2012-11-02,Active
23776,Kala,Parekh,1983-08-03,Female,120000.0,Software Engineer,Mangaluru,Karnataka,2024-05-26,Active
23777,Vasana,Bhagat,1955-05-04,Male,120000.0,Doctor,Hyderabad,Telangana,2020-10-07,Active
23778,Tristan,Arora,1997-05-16,Male,120000.0,Sales Professional,Mangaluru,Karnataka,2022-10-20,Active
23779,Urmi,Tripathi,1971-05-29,Male,120000.0,Student,Bengaluru,Karnataka,2022-01-08,Active
23780,Anmol,Thaman,1962-11-29,Female,120000.0,Student,Pune,Maharashtra,2024-05-13,Active
23781,Zashil,Pal,1976-04-04,Male,120000.0,Business Owner,Mysuru,Karnataka,2011-11-02,Active
23782,Bimala,Kashyap,1960-12-14,Other,120000.0,Business Owner,Mumbai,Maharashtra,2012-01-08,Active
23783,Jagdish,Hegde,1953-08-09,Male,120000.0,Government Employee,Mysuru,Karnataka,2014-03-04,Active
23784,Kabir,Hegde,1989-05-25,Female,120000.0,Government Employee,Jaipur,Rajasthan,2024-09-05,Active
23785,Zaid,Palan,1969-01-24,Male,120000.0,Doctor,Bengaluru,Karnataka,2012-06-23,Active
23786,Yatin,Prakash,1981-04-16,Male,120000.0,Software Engineer,Mangaluru,Karnataka,2012-12-29,Active
23787,Viraj,Issac,2002-08-24,Male,120000.0,Retired,Bengaluru,Karnataka,2021-02-16,Active
23788,Abha,Krishnamurthy,1983-09-10,Male,120000.0,Government Employee,Pune,Maharashtra,2014-05-01,Active
23789,Unni,Borah,1959-07-03,Female,147487.28,Student,Chennai,Tamil Nadu,2025-02-24,Active
23790,Indrajit,Ramakrishnan,1994-10-22,Other,120000.0,Bank Employee,Jaipur,Rajasthan,2023-09-17,Active
23791,Dhriti,Srinivasan,1966-05-27,Female,120000.0,Software Engineer,Pune,Maharashtra,2017-11-23,Active
23792,Frederick,Nagy,1995-04-22,Male,120000.0,Student,Mangaluru,Karnataka,2016-06-30,Active
23793,Lajita,Bava,1996-05-07,Female,120000.0,Consultant,Mumbai,Maharashtra,2018-02-27,Active
23794,Rachita,Bhatia,1981-01-24,Female,120000.0,Software Engineer,Hyderabad,Telangana,2023-08-01,Active
23795,Radhika,Rout,1968-09-21,Female,120000.0,Student,Bengaluru,Karnataka,2019-11-08,Active
23796,Gautam,Din,1969-02-21,Male,149822.64,Retired,Jaipur,Rajasthan,2015-03-01,Active
23797,Bimala,Ravel,1994-04-12,Male,120000.0,Accountant,Mumbai,Maharashtra,2025-07-15,Active
23798,Thomas,Lala,1986-06-17,Male,120000.0,Doctor,Chennai,Tamil Nadu,2017-03-01,Active
23799,Chaman,Shah,1973-10-20,Female,120000.0,Accountant,Chennai,Tamil Nadu,2013-06-05,Inactive
23800,Falguni,Suri,1991-03-03,Male,120000.0,Doctor,Hyderabad,Telangana,2020-07-03,Active
23801,Benjamin,Bakshi,1971-12-13,Female,120000.0,Accountant,Chennai,Tamil Nadu,2020-04-08,Active
23802,Vincent,Divan,1979-05-04,Female,120000.0,Student,Mumbai,Maharashtra,2022-07-07,Active
23803,Urishilla,Khanna,1978-03-03,Female,120000.0,Retired,Hyderabad,Telangana,2012-07-01,Active
23804,Radha,Kata,2001-01-13,Male,120000.0,Consultant,Jaipur,Rajasthan,2012-08-09,Active
23805,Ekavir,Sarna,1991-12-02,Male,120000.0,Government Employee,Mumbai,Maharashtra,2020-06-11,Closed
23806,Mohammed,Chana,2001-08-01,Female,120000.0,Doctor,Hyderabad,Telangana,2012-04-19,Active
23807,Gayathri,Goel,1984-08-03,Female,120000.0,Sales Professional,Hyderabad,Telangana,2021-01-10,Active
23808,Yagnesh,Kaul,1962-10-30,Male,120000.0,Software Engineer,Hyderabad,Telangana,2020-09-05,Inactive
23809,Gaurangi,Prashad,1988-10-07,Female,151587.54,Business Owner,Jaipur,Rajasthan,2015-07-06,Active
23810,Adweta,Nadkarni,1958-07-06,Male,120000.0,Retired,Pune,Maharashtra,2012-11-20,Active
23811,Prisha,Brahmbhatt,1997-12-25,Male,120000.0,Bank Employee,Pune,Maharashtra,2012-07-19,Active
23812,Leena,Pal,1956-10-31,Female,120000.0,Consultant,Chennai,Tamil Nadu,2016-12-08,Active
23813,Girindra,Kalita,1985-08-30,Female,120000.0,Student,Chennai,Tamil Nadu,2014-02-25,Inactive
23814,Onveer,Gala,1978-11-11,Male,120000.0,Teacher,Kolkata,West Bengal,2014-03-20,Active
23815,Ronith,Raghavan,2002-07-18,Male,120000.0,Self Employed,Pune,Maharashtra,2017-05-17,Inactive
23816,Yasti,Karnik,1969-04-12,Female,120000.0,Software Engineer,Chennai,Tamil Nadu,2023-11-05,Inactive
23817,Libni,Batta,1973-02-28,Male,120000.0,Software Engineer,Jaipur,Rajasthan,2014-02-27,Active
23818,Bahadurjit,Mittal,1987-10-25,Male,120000.0,Doctor,Hyderabad,Telangana,2020-11-14,Active
23819,Lohit,Nadig,1960-07-02,Male,120000.0,Consultant,Bengaluru,Karnataka,2018-01-25,Active
23820,Unnati,Bose,2000-10-07,Male,120000.0,Software Engineer,Pune,Maharashtra,2014-11-18,Active
23821,Yashasvi,Thaker,1976-01-24,Female,168075.76,Retired,Kolkata,West Bengal,2013-02-25,Active
23822,Isha,Thakur,1977-11-26,Male,151990.66,Student,Delhi,Delhi,2021-06-01,Active
23823,Bhavani,Barad,1992-04-25,Male,120000.0,Business Owner,Kolkata,West Bengal,2016-09-06,Active
23824,Yutika,Shroff,1955-11-11,Male,120000.0,Sales Professional,Pune,Maharashtra,2020-08-05,Active
23825,Laksh,Buch,1993-10-22,Female,120000.0,Business Owner,Mumbai,Maharashtra,2019-07-18,Inactive
23826,Abeer,Taneja,1977-04-18,Male,120000.0,Bank Employee,Mysuru,Karnataka,2018-09-26,Active
23827,Hardik,Patil,1967-11-25,Male,192439.79,Bank Employee,Mangaluru,Karnataka,2017-09-07,Active
23828,Zilmil,Anand,1995-05-03,Female,120000.0,Government Employee,Pune,Maharashtra,2022-04-28,Active
23829,Prisha,Cheema,1986-01-08,Female,120000.0,Doctor,Mumbai,Maharashtra,2019-02-08,Active
23830,Charles,Bala,1956-01-29,Female,129156.74,Retired,Mangaluru,Karnataka,2015-04-05,Active
23831,Odika,Murthy,1955-04-06,Female,120000.0,Retired,Hyderabad,Telangana,2014-02-09,Active
23832,Qasim,Anand,1954-12-02,Male,120000.0,Sales Professional,Jaipur,Rajasthan,2018-10-08,Active
23833,Samaksh,Patel,1980-12-04,Female,120000.0,Sales Professional,Mumbai,Maharashtra,2018-04-21,Active
23834,Henry,Khatri,1978-02-26,Male,120000.0,Self Employed,Kolkata,West Bengal,2016-11-13,Active
23835,Sanaya,Gopal,1997-03-01,Female,210194.95,Sales Professional,Mangaluru,Karnataka,2025-05-17,Active
23836,Garima,Parekh,1976-08-04,Male,231285.08,Self Employed,Mysuru,Karnataka,2020-11-07,Active
23837,Anamika,Goel,1957-06-24,Female,120000.0,Teacher,Delhi,Delhi,2023-10-30,Active
23838,Onveer,Dayal,1985-06-12,Female,120000.0,Doctor,Mysuru,Karnataka,2021-11-02,Active
23839,Edhitha,Joshi,2002-09-24,Male,211647.7,Retired,Kolkata,West Bengal,2017-01-25,Inactive
23840,Zayan,Chaudry,1968-05-13,Other,120000.0,Consultant,Pune,Maharashtra,2015-10-08,Active
23841,Balhaar,Chandra,1994-01-19,Female,120000.0,Teacher,Delhi,Delhi,2025-03-27,Active
23842,Zashil,Gokhale,1977-07-17,Other,120000.0,Retired,Bengaluru,Karnataka,2019-06-13,Active
23843,Viraj,Ratta,1963-09-22,Male,120000.0,Government Employee,Bengaluru,Karnataka,2014-02-19,Active
23844,Eshana,Chhabra,1974-09-19,Female,339595.32,Government Employee,Hyderabad,Telangana,2015-08-28,Active
23845,Gavin,Bassi,1998-12-01,Female,120000.0,Accountant,Chennai,Tamil Nadu,2016-01-28,Active
23846,Udarsh,Bajaj,1987-07-01,Female,274642.98,Government Employee,Pune,Maharashtra,2012-01-31,Closed
23847,Bishakha,Nagi,1965-09-05,Female,132473.79,Retired,Jaipur,Rajasthan,2013-02-14,Active
23848,Bahadurjit,Bansal,1962-03-21,Female,120000.0,Doctor,Delhi,Delhi,2017-02-11,Active
23849,Chakradev,Merchant,1981-02-19,Male,120000.0,Consultant,Delhi,Delhi,2017-12-06,Active
23850,Chaaya,Srivastava,1980-04-15,Male,120000.0,Student,Mumbai,Maharashtra,2021-10-06,Active
23851,Gagan,Shroff,1958-01-11,Male,120000.0,Doctor,Mysuru,Karnataka,2015-05-06,Active
23852,Hemani,Nagy,1955-03-13,Female,120000.0,Sales Professional,Mysuru,Karnataka,2022-07-13,Active
23853,Yashica,Mammen,1978-09-06,Female,120000.0,Accountant,Chennai,Tamil Nadu,2021-06-23,Active
23854,Harshil,Solanki,1960-10-20,Male,245047.54,Business Owner,Bengaluru,Karnataka,2020-04-03,Active
23855,Charvi,Solanki,1956-06-02,Female,120000.0,Retired,Hyderabad,Telangana,2014-01-19,Active
23856,Siya,Choudhury,1992-02-01,Male,120000.0,Bank Employee,Pune,Maharashtra,2021-11-01,Active
23857,Max,Suresh,1962-03-30,Female,120000.0,Sales Professional,Delhi,Delhi,2025-01-08,Active
23858,Daksha,Chada,1991-10-07,Male,120000.0,Consultant,Hyderabad,Telangana,2020-10-14,Active
23859,Vidhi,Yohannan,1964-04-16,Female,120000.0,Retired,Mangaluru,Karnataka,2025-06-05,Inactive
23860,Wriddhish,Kaur,1964-12-20,Male,120000.0,Government Employee,Chennai,Tamil Nadu,2012-07-18,Active
23861,Pallavi,Patla,1974-02-12,Female,164588.5,Retired,Pune,Maharashtra,2022-10-07,Active
23862,Shravya,Ranganathan,1955-05-01,Female,120000.0,Consultant,Pune,Maharashtra,2015-09-20,Active
23863,Ishani,Oza,1959-07-08,Female,120000.0,Government Employee,Bengaluru,Karnataka,2023-08-16,Closed
23864,Liam,Agrawal,1998-02-04,Male,120000.0,Retired,Kolkata,West Bengal,2014-03-22,Active
23865,Kai,Sawhney,1992-10-27,Male,120000.0,Consultant,Kolkata,West Bengal,2018-12-28,Active
23866,Hardik,Suri,1981-09-13,Male,120000.0,Sales Professional,Chennai,Tamil Nadu,2022-12-09,Active
23867,Ayaan,Bandi,1956-07-19,Other,120000.0,Sales Professional,Mangaluru,Karnataka,2025-06-08,Active
23868,Orinder,Walla,1953-09-22,Female,120000.0,Doctor,Hyderabad,Telangana,2020-12-23,Active
23869,Hemangini,Oommen,1997-08-15,Other,120000.0,Teacher,Chennai,Tamil Nadu,2012-10-03,Closed
23870,Sneha,Gopal,1994-11-09,Male,162957.74,Self Employed,Mysuru,Karnataka,2021-08-26,Active
23871,Anika,Kota,1965-09-08,Male,120000.0,Software Engineer,Hyderabad,Telangana,2023-08-02,Inactive
23872,Ishwar,Chanda,1988-12-10,Female,234269.15,Student,Jaipur,Rajasthan,2020-04-16,Active
23873,Rachita,Korpal,1975-04-09,Female,120000.0,Self Employed,Mysuru,Karnataka,2016-09-29,Active
23874,Bahadurjit,Pillay,1960-01-06,Female,120000.0,Government Employee,Delhi,Delhi,2023-02-17,Active
23875,Ekiya,Ranganathan,2004-02-03,Male,120000.0,Student,Jaipur,Rajasthan,2015-12-04,Inactive
23876,Ansh,Raju,1952-03-29,Male,135075.06,Business Owner,Hyderabad,Telangana,2022-05-12,Active
23877,Harita,Randhawa,1971-07-07,Male,167519.45,Retired,Delhi,Delhi,2015-02-23,Active
23878,Laksh,Apte,1953-12-17,Female,120000.0,Business Owner,Delhi,Delhi,2020-04-16,Active
