employee_id,branch_id,employee_name,job_role,hire_date,salary,employment_status
1168,30,Harish Kala,Risk Analyst,2020-04-01,24679.15,Active
1169,74,Hamsini Ben,Teller,2014-05-03,72040.32,Active
1170,21,Abdul Chand,Operations Officer,2025-08-10,93759.42,Active
1171,62,Urishilla Saran,Teller,2013-02-06,120215.79,Active
1172,54,Adya Kapadia,Loan Officer,2017-11-29,44746.95,Active
1173,43,Baljiwan Rajagopalan,Loan Officer,2018-06-02,38085.2,Active
1174,59,Dakshesh Gill,Fraud Analyst,2022-06-30,49699.05,Active
1175,82,Reva Anne,Branch Manager,2015-01-13,89278.19,Active
1176,44,Robert Bandi,Customer Service Officer,2024-12-09,49228.82,Active
1177,57,Omkaar Banik,Teller,2017-09-21,71882.47,Active
1178,28,Aadi Dugar,Credit Analyst,2013-01-29,57857.0,Active
1179,9,Mugdha Pandit,Fraud Analyst,2022-12-30,97747.21,Active
1180,74,Nidra Iyer,Operations Officer,2020-05-30,72691.42,Active
1181,71,Ekapad Chana,Credit Analyst,2020-12-14,49960.4,Active
1182,6,Ijaya Palan,Customer Service Officer,2025-06-23,49421.55,Active
1183,19,Upkaar Hayer,Credit Analyst,2019-05-04,87646.71,Active
1184,4,Aayush Lal,Credit Analyst,2014-07-31,52485.63,Active
1185,45,Yashawini Chhabra,Investment Advisor,2021-02-08,108391.29,Active
1186,60,Yahvi Menon,Teller,2017-05-21,116314.27,Active
1187,15,Yochana Kurian,Operations Officer,2026-07-04,125027.07,Active
1188,80,Saanvi Purohit,Investment Advisor,2021-03-08,73772.33,Active
1189,89,Yagnesh Nori,Loan Officer,2024-10-18,57989.09,Active
1190,78,Triveni Bala,Risk Analyst,2019-10-20,58203.02,Active
1191,23,Aarna Bir,Customer Service Officer,2018-02-10,66950.32,Active
1192,13,Victor Mutti,Loan Officer,2018-08-14,62683.73,Active
1193,63,Zaitra Wason,Risk Analyst,2011-10-08,56634.44,Active
1194,9,Yuvraj Mani,Investment Advisor,2013-03-08,51716.65,Active
1195,92,Hema Borra,Relationship Manager,2021-01-13,72052.89,Active
1196,45,Vamakshi Murthy,Teller,2017-08-13,61079.65,Active
1197,82,Amruta Goswami,Loan Officer,2024-04-18,71612.5,Active
1198,63,Wishi Iyengar,Loan Officer,2015-08-07,117866.03,Active
1199,55,Alka Jhaveri,Credit Analyst,2015-07-03,60829.37,Active
1200,65,Zaid Parekh,Credit Analyst,2014-04-04,60956.71,Active
1201,86,Jagdish Brar,Operations Officer,2023-02-06,48453.91,Active
1202,33,Abeer Basak,Credit Analyst,2026-01-11,79937.81,Active
1203,52,Kamya Murty,Relationship Manager,2019-12-24,49379.15,Active
1204,87,Vritti Goswami,Customer Service Officer,2024-08-08,123894.66,Active
1205,28,Mitali Kapadia,Credit Analyst,2024-05-13,42176.91,Active
1206,86,Chatura Vora,Teller,2025-03-14,54214.86,Active
1207,85,Vanya Zachariah,Risk Analyst,2012-02-27,32405.07,Active
1208,87,Meera Ghosh,Operations Officer,2019-05-19,40811.24,Active
1209,77,Zarna Sharma,Loan Officer,2016-12-21,39612.53,Active
1210,23,Advik Kade,Loan Officer,2018-01-21,65659.75,Active
1211,47,Eshana Pathak,Investment Advisor,2022-01-10,56149.86,Active
1212,91,Rachit Lall,Customer Service Officer,2015-08-21,33375.25,Active
1213,57,Urishilla Oza,Teller,2017-10-29,76150.96,Active
1214,87,Wishi Samra,Branch Manager,2015-03-09,100036.39,Active
1215,92,Kashish Patla,Relationship Manager,2026-02-19,43263.73,Active
1216,41,Ati Seshadri,Customer Service Officer,2014-08-30,73036.53,Active
1217,38,Veer Chaudhry,Customer Service Officer,2023-11-12,61234.04,Leave
1218,99,Warinder Sankaran,Relationship Manager,2026-03-03,52783.97,Active
1219,18,Rohan Dhingra,Relationship Manager,2025-03-19,43857.15,Active
1220,1,Urvashi Andra,Branch Manager,2014-08-10,53371.44,Active
1221,49,Xalak Desai,Loan Officer,2026-01-19,64764.89,Active
1222,83,Vidhi Mital,Risk Analyst,2015-11-15,82158.55,Active
1223,73,Mitali Chaudhary,Relationship Manager,2023-05-08,43024.78,Active
1224,55,Darpan Kale,Loan Officer,2025-06-12,50511.08,Active
1225,45,Vamakshi Char,Customer Service Officer,2019-04-04,47047.3,Active
1226,39,Abha Patel,Fraud Analyst,2017-09-24,62941.56,Active
1227,18,Hemangini Bahri,Investment Advisor,2018-08-10,92397.43,Active
1228,63,Indali Issac,Investment Advisor,2021-06-01,52120.81,Active
1229,9,Bhavani Pant,Fraud Analyst,2017-02-18,134090.95,Active
1230,2,Sanya Brar,Branch Manager,2018-01-31,35674.61,Resigned
1231,74,Ubika Dhillon,Risk Analyst,2026-05-17,67349.5,Active
1232,99,Geetika Sama,Teller,2022-05-05,55291.99,Active
1233,13,Ekbal Buch,Branch Manager,2014-05-11,122692.22,Active
1234,73,Vedant Murthy,Branch Manager,2016-12-29,59888.45,Active
1235,56,Amara Rana,Operations Officer,2016-03-20,91534.8,Active
1236,29,Janani Verma,Fraud Analyst,2019-04-06,70842.16,Active
1237,95,Oliver Gour,Risk Analyst,2026-02-18,51240.58,Active
1238,2,Jeremiah Keer,Risk Analyst,2022-11-12,43644.11,Active
1239,92,Fariq Kade,Fraud Analyst,2014-06-11,45022.76,Active
1240,75,Harshil Chandran,Customer Service Officer,2012-09-08,97198.79,Active
1241,69,Chatura Bal,Credit Analyst,2024-09-19,79818.38,Active
1242,68,Fiyaz Chawla,Risk Analyst,2016-01-25,60837.75,Active
1243,35,Frado Ramakrishnan,Operations Officer,2016-11-12,68937.31,Active
1244,30,Yug Mander,Credit Analyst,2019-02-21,43524.93,Active
1245,16,Karan Vyas,Customer Service Officer,2025-11-13,54057.15,Active
1246,83,Ayush Banerjee,Fraud Analyst,2022-11-22,51076.93,Active
1247,45,Eshana Soni,Operations Officer,2019-07-21,69066.04,Active
1248,24,Sai Deshmukh,Loan Officer,2023-06-21,72604.28,Leave
1249,29,Tanmayi Saran,Risk Analyst,2020-07-04,63168.3,Active
1250,98,Idika Subramaniam,Credit Analyst,2020-10-13,51994.01,Active
1251,61,Gaurav Sathe,Credit Analyst,2016-11-03,57232.96,Active
1252,94,Nitara Lad,Investment Advisor,2014-04-02,67455.87,Active
1253,96,Advaith Acharya,Customer Service Officer,2020-07-03,85845.99,Active
1254,68,Hemangini Mangat,Credit Analyst,2019-08-02,81251.97,Active
1255,7,Vyanjana Sood,Relationship Manager,2016-09-12,90862.04,Active
1256,41,Qushi Master,Fraud Analyst,2021-10-04,58145.21,Active
1257,50,Abhimanyu Prakash,Branch Manager,2014-10-23,32572.2,Active
1258,48,Rajeshri Rana,Teller,2015-11-08,76619.89,Resigned
1259,3,Madhavi Radhakrishnan,Branch Manager,2015-05-10,56802.6,Active
1260,61,Fariq Sami,Relationship Manager,2022-03-29,75635.52,Active
1261,23,Zansi Magar,Loan Officer,2016-06-11,82999.91,Active
1262,70,Nitara Guha,Loan Officer,2026-02-14,55384.1,Active
1263,8,Qabil Deshpande,Credit Analyst,2016-07-12,83746.68,Active
1264,96,Tamanna Sethi,Branch Manager,2016-03-25,67485.41,Active
1265,1,Raghav Nagi,Loan Officer,2011-12-07,36222.35,Active
1266,98,Chandran Warrior,Loan Officer,2011-12-24,37777.33,Active
1267,93,Harsh Manda,Operations Officer,2016-03-07,186294.22,Active
1268,8,Raksha Anand,Customer Service Officer,2015-07-25,134291.85,Active
1269,78,Matthew Aurora,Risk Analyst,2019-12-31,34762.7,Active
1270,22,Hema Salvi,Credit Analyst,2016-11-26,110310.56,Active
1271,50,Kamya Sheth,Fraud Analyst,2023-06-17,44583.8,Active
1272,2,Ganga Buch,Branch Manager,2025-12-14,68948.62,Active
1273,98,Daksh Lata,Customer Service Officer,2024-10-18,80863.39,Active
1274,64,Ekbal Singhal,Credit Analyst,2014-09-10,50826.73,Active
1275,73,Zashil Raj,Teller,2025-09-10,76376.72,Active
1276,34,Jairaj Kothari,Operations Officer,2018-02-24,164305.26,Active
1277,97,Yug Bandi,Loan Officer,2014-12-28,43333.22,Active
1278,4,Girindra Verma,Branch Manager,2022-12-07,78324.57,Active
1279,27,Urvashi Ramachandran,Relationship Manager,2023-03-13,48772.67,Active
1280,70,Ekantika Dutt,Loan Officer,2022-04-22,67183.8,Active
1281,88,Jason Kulkarni,Investment Advisor,2019-10-16,46806.51,Active
1282,43,Rushil Patel,Operations Officer,2012-06-27,64426.91,Active
1283,81,Isaiah Keer,Loan Officer,2022-05-15,55583.96,Resigned
1284,18,Ekta Aurora,Fraud Analyst,2014-06-13,101364.17,Active
1285,70,Jagdish Randhawa,Customer Service Officer,2025-01-10,67359.91,Active
1286,29,Aditya Basak,Teller,2021-06-27,65258.11,Active
1287,9,Mohammed Prabhu,Fraud Analyst,2024-09-18,75557.25,Active
1288,88,Yuvraj Dugar,Customer Service Officer,2020-02-09,49339.37,Resigned
1289,54,Hamsini Bhasin,Relationship Manager,2012-08-14,62346.28,Active
1290,86,Mitesh Yadav,Risk Analyst,2025-01-25,40508.14,Active
1291,99,Jeremiah Sura,Customer Service Officer,2015-07-24,65668.51,Active
1292,30,Idika Sarna,Loan Officer,2024-01-28,108235.07,Active
1293,17,Ansh Purohit,Customer Service Officer,2017-09-11,43381.83,Active
1294,22,Zashil Baral,Credit Analyst,2019-11-10,50394.05,Active
1295,19,Chaitaly Suri,Risk Analyst,2014-10-31,70951.4,Active
1296,37,Ijaya Naik,Relationship Manager,2024-01-23,50831.03,Resigned
1297,91,Anvi Dyal,Teller,2012-10-09,55769.3,Active
1298,40,Shivani Merchant,Fraud Analyst,2025-07-17,64674.56,Active
1299,65,Jeevika Setty,Branch Manager,2011-08-13,47871.2,Active
1300,46,Qasim Bahl,Branch Manager,2022-02-22,43835.03,Active
1301,16,William Nagi,Operations Officer,2023-11-14,106373.15,Active
1302,81,Lila Gupta,Teller,2020-07-08,77945.76,Active
1303,22,Mitesh Mandal,Risk Analyst,2017-02-02,42283.32,Active
1304,70,Ekanta Choudhry,Credit Analyst,2013-03-29,69360.1,Active
1305,45,Caleb Dayal,Relationship Manager,2014-08-23,52366.06,Active
1306,64,Saksham Chhabra,Risk Analyst,2019-11-10,57336.62,Active
1307,2,Hardik Balay,Operations Officer,2021-04-26,60547.79,Active
1308,80,Vrishti Vora,Fraud Analyst,2022-03-21,94119.13,Active
1309,67,Chandran Peri,Operations Officer,2015-05-11,45508.76,Active
1310,71,Agastya Joshi,Credit Analyst,2022-10-04,124909.23,Active
1311,31,Fariq Sidhu,Loan Officer,2025-03-25,116017.72,Leave
1312,10,Jalsa Sagar,Operations Officer,2025-08-02,76019.68,Active
1313,30,Dalbir Lata,Branch Manager,2020-08-08,34561.37,Active
1314,63,Ekavir Modi,Fraud Analyst,2012-12-05,66872.87,Active
1315,76,Zilmil Chatterjee,Investment Advisor,2013-04-28,77986.56,Active
1316,28,Lekha Gupta,Relationship Manager,2014-11-21,143862.87,Active
1317,59,Praneel Sagar,Loan Officer,2024-04-18,26786.7,Active
1318,13,Ishita Shanker,Risk Analyst,2023-07-22,49934.22,Active
1319,22,Hemang Ganesan,Fraud Analyst,2025-01-31,52684.31,Active
1320,43,Neelima Thaman,Teller,2017-05-06,56786.01,Active
1321,45,Saanvi Pandey,Investment Advisor,2016-12-18,51114.2,Active
1322,57,Kamya Sachar,Loan Officer,2024-08-08,45421.08,Active
1323,62,Ekiya Khosla,Investment Advisor,2021-03-08,70651.95,Active
1324,94,Keya Kumar,Investment Advisor,2017-09-23,55563.66,Active
1325,85,Sara Ranganathan,Teller,2011-08-10,32663.03,Active
1326,17,Bhavani Babu,Loan Officer,2020-05-29,51196.69,Active
1327,84,Chasmum Ahuja,Teller,2016-09-17,38110.64,Active
1328,29,Tanish Murty,Branch Manager,2011-12-21,69582.79,Resigned
1329,20,Yasti Dubey,Investment Advisor,2013-03-16,83491.95,Active
1330,79,Triveni Parekh,Teller,2014-04-05,65189.37,Active
1331,90,Alka Peri,Branch Manager,2021-07-04,118617.12,Active
1332,49,Viraj Kunda,Loan Officer,2025-05-26,57236.25,Active
1333,3,George Ratta,Loan Officer,2021-04-14,62134.2,Active
1334,76,Faras Nair,Relationship Manager,2025-02-02,79908.18,Active
1335,3,Oscar Sura,Relationship Manager,2025-08-25,52178.8,Active
1336,7,Charita Barad,Branch Manager,2024-01-13,85013.99,Active
1337,61,Farhan Bhalla,Customer Service Officer,2024-09-19,49284.18,Active
1338,80,Ijaya Saraf,Fraud Analyst,2018-09-09,57209.71,Active
1339,92,Utkarsh Apte,Customer Service Officer,2022-05-21,40238.79,Active
1340,43,Chatura Mody,Fraud Analyst,2020-07-10,71023.56,Active
1341,71,Eiravati Zacharia,Relationship Manager,2021-03-19,57481.67,Active
1342,52,Eta Thakkar,Branch Manager,2023-06-22,107224.56,Active
1343,75,Michael Bedi,Loan Officer,2023-01-23,43938.43,Active
1344,44,Sanaya Thaman,Relationship Manager,2013-02-18,24198.7,Active
1345,88,Rachana Mann,Loan Officer,2024-12-24,62825.53,Active
1346,40,Manbir Deo,Loan Officer,2017-04-27,124401.55,Active
1347,87,Vamakshi Bawa,Operations Officer,2020-12-05,42089.74,Active
1348,20,Adweta Chada,Credit Analyst,2018-05-20,53666.78,Active
1349,40,Kalpit Deshmukh,Loan Officer,2019-10-14,54829.23,Active
1350,44,Vinaya Rana,Customer Service Officer,2022-09-12,87817.75,Active
1351,100,Yatin Kibe,Customer Service Officer,2012-10-27,34614.62,Active
1352,96,Qushi Naik,Credit Analyst,2023-04-02,85739.7,Active
1353,27,Isaiah Sachdev,Teller,2018-10-22,61941.12,Active
1354,11,Ijaya Halder,Credit Analyst,2017-01-21,56925.53,Active
1355,23,Arjun Mody,Teller,2014-06-25,128596.37,Active
1356,17,Riya Dhingra,Fraud Analyst,2019-02-04,73106.86,Active
1357,21,Vivaan Iyengar,Risk Analyst,2023-04-06,88511.86,Active
1358,35,Nachiket Chada,Operations Officer,2013-07-07,63910.93,Resigned
1359,14,Xavier Divan,Fraud Analyst,2026-05-20,60916.41,Active
1360,41,Akshay Oza,Fraud Analyst,2023-05-29,78361.96,Active
1361,17,Dalaja Sengupta,Credit Analyst,2019-08-14,66761.94,Active
1362,4,Garima Kadakia,Fraud Analyst,2024-03-11,30903.44,Active
1363,85,Samar Virk,Customer Service Officer,2024-05-14,63869.52,Active
1364,12,Vasudha Dhaliwal,Relationship Manager,2023-06-06,81732.75,Active
1365,6,Krisha Vyas,Investment Advisor,2012-05-05,56742.52,Active
1366,12,Onkar Bhasin,Risk Analyst,2016-06-07,29116.73,Active
1367,11,Anika Bera,Teller,2019-07-07,79689.53,Active
1368,36,Ekalinga Rama,Fraud Analyst,2022-11-02,73730.2,Active
1369,14,Jagvi Chokshi,Customer Service Officer,2011-12-05,77941.32,Active
1370,94,Libni Kashyap,Operations Officer,2018-01-29,74312.48,Active
1371,87,Diya Sundaram,Operations Officer,2026-05-07,85230.59,Active
1372,61,Quincy Issac,Customer Service Officer,2020-02-13,42900.88,Active
1373,62,Anthony Baral,Fraud Analyst,2015-10-24,62843.6,Active
1374,51,Gauri Suri,Fraud Analyst,2018-04-18,50187.57,Active
1375,21,Andrew Palan,Investment Advisor,2023-03-31,49079.24,Active
1376,33,Isha Mittal,Loan Officer,2015-08-15,44742.26,Active
1377,57,David Kurian,Branch Manager,2018-03-10,50468.47,Active
1378,52,Ati Kar,Fraud Analyst,2014-03-08,74732.05,Active
1379,26,Maya Devan,Risk Analyst,2013-02-04,90412.76,Active
1380,33,Utkarsh Sahni,Teller,2015-09-10,55581.04,Active
1381,35,Pooja Muni,Credit Analyst,2021-11-25,107969.38,Active
1382,88,Saumya Deep,Investment Advisor,2015-02-13,114160.95,Active
1383,44,Samaksh Devi,Teller,2016-11-10,64608.15,Resigned
1384,58,Qushi Dhillon,Fraud Analyst,2022-10-07,53406.18,Active
1385,47,Eesha Bir,Investment Advisor,2021-01-31,91114.73,Active
1386,94,Qarin Nadkarni,Credit Analyst,2025-11-19,61129.69,Active
1387,54,Ayushman Nagar,Relationship Manager,2018-08-24,56372.85,Active
1388,18,Chavvi Savant,Risk Analyst,2024-04-15,44297.55,Active
1389,26,Max Guha,Customer Service Officer,2013-06-02,45723.42,Active
1390,58,Qasim Bal,Fraud Analyst,2024-07-28,38927.32,Active
1391,2,Vihaan Kata,Loan Officer,2015-07-13,96714.18,Active
1392,7,Jagrati Buch,Fraud Analyst,2023-04-23,33809.35,Active
1393,76,Krish Thakkar,Operations Officer,2025-12-30,99884.38,Active
1394,13,Kashvi Gour,Teller,2026-02-05,70054.06,Active
1395,52,Vyanjana Som,Risk Analyst,2013-12-10,52122.34,Active
1396,7,Reyansh Kara,Investment Advisor,2012-02-25,45769.4,Active
1397,99,Alexander Madan,Branch Manager,2018-08-18,56549.45,Active
1398,26,Samaksh Jayaraman,Teller,2012-09-22,105549.85,Resigned
1399,85,Reva Suri,Relationship Manager,2023-04-22,54094.45,Active
1400,68,Tanvi Koshy,Investment Advisor,2018-11-16,52755.78,Active
1401,53,Benjamin Rai,Fraud Analyst,2023-11-09,58655.25,Active
1402,97,Meera Yadav,Risk Analyst,2020-07-15,50173.59,Active
1403,54,Ikbal Seth,Branch Manager,2019-05-18,89218.57,Active
1404,98,Yatan Venkataraman,Operations Officer,2020-10-02,52282.83,Leave
1405,58,Balveer Ram,Fraud Analyst,2020-05-20,117846.53,Active
1406,72,Ranveer Manne,Teller,2019-01-30,41109.44,Leave
1407,74,Daksha Mangal,Risk Analyst,2019-06-14,45824.95,Active
1408,54,Pahal Menon,Credit Analyst,2022-01-12,41243.57,Active
1409,4,Zansi Dhar,Loan Officer,2019-06-28,57159.56,Active
1410,98,Gautam Tella,Branch Manager,2013-07-12,52554.23,Active
1411,9,Krishna Ramaswamy,Teller,2018-08-21,47255.09,Active
1412,4,Shravya Bakshi,Risk Analyst,2014-08-24,40821.83,Active
1413,50,Saksham Sha,Fraud Analyst,2013-02-19,43964.57,Active
1414,17,Ekiya Gade,Investment Advisor,2023-10-28,36379.12,Active
1415,42,Gavin Comar,Customer Service Officer,2023-08-14,66681.77,Active
1416,22,Janani Chada,Branch Manager,2020-07-06,40805.34,Active
1417,73,Yasti Dutta,Branch Manager,2018-01-17,54991.21,Active
1418,95,Caleb Garde,Investment Advisor,2017-04-21,59922.11,Active
1419,43,Nicholas Dhillon,Loan Officer,2014-08-24,57679.87,Active
1420,57,Oni Morar,Branch Manager,2016-11-13,89522.1,Leave
1421,94,Bhavya Golla,Branch Manager,2013-08-08,79075.53,Active
1422,49,Samaksh Aggarwal,Operations Officer,2022-03-12,87368.35,Active
1423,68,Advik Shanker,Fraud Analyst,2020-01-26,64736.59,Active
1424,28,Abdul Tak,Teller,2015-08-26,93141.16,Active
1425,17,Vamakshi Setty,Loan Officer,2018-07-31,69909.17,Active
1426,78,Fariq Ahuja,Branch Manager,2015-10-07,84857.01,Active
1427,52,Sarthak Bawa,Credit Analyst,2014-09-30,34892.21,Active
1428,68,Christopher Palla,Loan Officer,2012-03-24,56600.84,Active
1429,55,Bachittar Misra,Fraud Analyst,2017-03-27,29939.9,Active
1430,10,Chandran Chopra,Fraud Analyst,2018-09-11,50231.36,Active
1431,60,Neel Mane,Credit Analyst,2021-12-31,41227.19,Resigned
1432,78,Tamanna Parsa,Teller,2012-03-18,61170.74,Active
1433,49,Chandani Naidu,Risk Analyst,2017-11-15,52954.61,Leave
1434,43,Ekansh Sane,Credit Analyst,2025-12-13,38310.2,Active
1435,33,Brinda Sinha,Investment Advisor,2013-11-22,56615.01,Active
1436,10,Anvi Narayan,Customer Service Officer,2020-07-26,83098.04,Active
1437,71,Shaurya Kadakia,Fraud Analyst,2022-01-06,75932.14,Active
1438,87,Ikbal Wadhwa,Branch Manager,2013-02-03,59473.23,Active
1439,54,Bhavna Sane,Risk Analyst,2021-12-17,33644.26,Active
1440,97,Aashi Vora,Relationship Manager,2021-05-21,73984.24,Active
1441,42,Kai Taneja,Teller,2020-06-11,41513.5,Active
1442,55,Waida Gole,Branch Manager,2021-12-20,28218.7,Active
1443,98,Bina Hari,Teller,2011-08-18,113348.45,Active
1444,77,Arjun Shroff,Relationship Manager,2022-03-30,55090.62,Active
1445,81,Sarthak Sachdeva,Loan Officer,2018-08-24,63737.57,Active
1446,42,Gauri Palla,Fraud Analyst,2021-02-19,69722.58,Leave
1447,73,Advay Jaggi,Relationship Manager,2023-05-05,60525.73,Active
1448,19,Aachal Bir,Relationship Manager,2016-11-02,51487.72,Active
1449,82,Yashawini Naik,Teller,2024-08-26,58294.53,Active
1450,69,Ishaan Nath,Loan Officer,2017-05-30,56861.18,Active
1451,83,Ayush Gill,Loan Officer,2014-11-26,93931.31,Active
1452,81,Hamsini Srinivas,Relationship Manager,2019-09-04,48363.73,Active
1453,9,Laban Subramaniam,Investment Advisor,2014-03-31,63709.1,Active
1454,76,Gautami Shere,Branch Manager,2024-12-09,28711.25,Active
1455,49,Daksh Verma,Relationship Manager,2016-09-11,49283.61,Active
1456,86,Anirudh Joshi,Loan Officer,2021-06-04,51835.63,Active
1457,32,Irya Bhatti,Loan Officer,2014-02-21,80815.88,Active
1458,72,Azaan Nori,Customer Service Officer,2017-12-26,67796.76,Leave
1459,34,Lopa Grover,Operations Officer,2021-09-23,42506.12,Active
1460,9,Darika Murty,Risk Analyst,2023-09-05,53993.12,Active
1461,51,Anita Sachdev,Credit Analyst,2013-01-29,79299.05,Active
1462,39,Wazir Prabhu,Branch Manager,2019-04-17,165013.33,Active
1463,28,Tarak Vohra,Loan Officer,2016-09-29,118515.39,Active
1464,20,Isaac Prasad,Customer Service Officer,2024-12-15,65833.72,Active
1465,79,Saksham Chanda,Investment Advisor,2019-02-25,69176.79,Active
1466,5,Vasudha Tella,Loan Officer,2014-03-23,48492.26,Active
1467,12,Harini Sule,Operations Officer,2024-01-24,37709.83,Active
1468,17,Falak Dhar,Branch Manager,2024-09-10,28472.98,Active
1469,41,Zaitra Deo,Credit Analyst,2015-02-03,45584.25,Active
1470,70,Tripti Ram,Loan Officer,2023-09-29,64288.28,Active
1471,58,Aayush Mukhopadhyay,Credit Analyst,2012-05-08,71540.07,Active
1472,50,Gauri Sibal,Teller,2012-05-21,51502.81,Active
1473,67,Devika Bajaj,Credit Analyst,2021-06-05,91337.15,Active
1474,4,Shaurya Nagi,Fraud Analyst,2015-01-06,35083.68,Active
1475,17,Bhavini Malhotra,Branch Manager,2020-08-28,51623.92,Active
1476,91,Ridhi Dalal,Credit Analyst,2016-03-29,37124.56,Active
1477,4,Nakul Mahal,Investment Advisor,2013-07-20,40214.68,Active
1478,40,Yoshita Chaudry,Branch Manager,2015-02-12,43805.28,Active
1479,13,Eiravati Madan,Customer Service Officer,2014-01-04,40351.2,Active
1480,2,Yash Garg,Risk Analyst,2012-10-24,88855.63,Active
1481,66,Hamsini Zachariah,Branch Manager,2019-02-24,64752.37,Active
1482,55,Kalpit Balakrishnan,Credit Analyst,2019-08-12,55866.04,Active
1483,58,Hitesh Rajagopal,Investment Advisor,2012-07-08,89242.24,Active
1484,57,Pooja Ramanathan,Investment Advisor,2014-08-25,143573.67,Active
1485,45,Ishani Muni,Credit Analyst,2017-04-04,29080.09,Active
1486,71,Farhan Shroff,Teller,2021-04-06,53579.8,Active
1487,34,Girik Sidhu,Credit Analyst,2013-04-04,30089.3,Active
1488,32,Dayita Shroff,Branch Manager,2019-08-10,58162.66,Active
1489,50,Udarsh Dhawan,Risk Analyst,2026-04-02,31844.24,Active
1490,70,Januja Ramanathan,Operations Officer,2014-09-21,70875.86,Active
1491,70,Ekta Setty,Customer Service Officer,2019-11-24,73644.5,Active
1492,93,Dhruv Soman,Investment Advisor,2013-07-10,75968.73,Active
1493,52,Varenya Shenoy,Relationship Manager,2025-12-28,109255.28,Active
1494,38,Barkha Pall,Customer Service Officer,2021-11-19,25026.23,Active
1495,94,Yashoda Chauhan,Credit Analyst,2018-07-03,68780.1,Active
1496,48,Eshana Bobal,Loan Officer,2025-01-30,31795.35,Active
1497,16,Triya Rattan,Customer Service Officer,2021-08-25,52886.59,Active
1498,13,William Kohli,Risk Analyst,2020-12-03,150392.55,Active
1499,69,Vasatika Rajagopalan,Operations Officer,2012-09-22,41463.18,Active
1500,61,Sathvik Sankar,Fraud Analyst,2024-12-11,56177.68,Active
